timestep,electricity demand (kW),pv yield (kW/kW),temperature,heat_demand,heat_demand_profile
2021-04-11 22:00:00,0.1545676389058431,0.0,9.0,15.376944529775203,0.00011022243840741782
2021-04-11 23:00:00,0.1731749443901912,0.0,8.6,16.81596484982189,0.00012053738285468684
2021-04-12 00:00:00,0.1373230001873441,0.0,9.0,16.514740319272413,0.00011837819562467488
2021-04-12 01:00:00,0.1603356666988796,0.0,9.3,16.017572453619028,0.00011481448019707369
2021-04-12 02:00:00,0.1833766113705104,0.0,9.5,15.628167346135626,0.00011202321172419778
2021-04-12 03:00:00,0.1242120000627304,0.0,9.7,15.207086190773346,0.0001090048883101039
2021-04-12 04:00:00,0.4550319170210096,0.0,9.9,14.675819839258669,0.00010519675382705547
2021-04-12 05:00:00,0.9682843316819938,0.02581,9.5,15.046770086170408,0.00010785573725924994
2021-04-12 06:00:00,0.2430471108966404,0.19703,10.5,12.012269377348543,8.610433750439412e-05
2021-04-12 07:00:00,0.4303969728893698,0.3175199999999999,11.1,9.996848235083386,7.1657733220417e-05
2021-04-12 08:00:00,0.1837780000898572,0.46812,12.0,7.601284203366006,5.448625234359456e-05
2021-04-12 09:00:00,0.1407263057496812,0.62093,12.6,5.745126912568223,4.118125652577917e-05
2021-04-12 10:00:00,0.8784059469223013,0.6487999999999999,13.5,3.3064371305562315,2.370064886850843e-05
2021-04-12 11:00:00,0.1776990276230708,0.6879299999999999,13.7,3.1365204615468247,2.248268065980366e-05
2021-04-12 12:00:00,0.2109667497105067,0.69252,14.1,2.7947075225882454,2.0032554398486433e-05
2021-04-12 13:00:00,2.2545522220611587,0.5603400000000001,14.4,2.2889863629609564,1.6407528681549565e-05
2021-04-12 14:00:00,1.140946888012357,0.48188,14.5,2.480383051217109,1.7779466366689018e-05
2021-04-12 15:00:00,2.029395638868544,0.30877,14.4,3.1574957343973566,2.2633032097657243e-05
2021-04-12 16:00:00,1.0588926400078662,0.13144,14.2,3.749551967996452,2.6876910432214656e-05
2021-04-12 17:00:00,0.2390088888804118,0.01139,13.9,4.85748326096698,3.481859796725319e-05
2021-04-12 18:00:00,0.2599788059658475,0.0,13.5,5.771005239642799,4.13667532157452e-05
2021-04-12 19:00:00,0.2374200001186799,0.0,13.1,6.112370068765211,4.3813667411185415e-05
2021-04-12 20:00:00,0.2185347498151993,0.0,12.6,6.976774823890043,5.00097488041004e-05
2021-04-12 21:00:00,0.2058684444639416,0.0,12.1,8.204547689232568,5.881046462683568e-05
2021-04-12 22:00:00,0.1183075278176201,0.0,11.6,9.71187783780892,6.961505614626218e-05
2021-04-12 23:00:00,0.2297150274912517,0.0,11.1,11.418733533031803,8.184985327209956e-05
2021-04-13 00:00:00,0.1240243887583413,0.0,9.2,16.083527588772412,0.00011528724875054152
2021-04-13 01:00:00,0.2205568055894638,0.0,7.2,20.545306123869032,0.00014726942237547398
2021-04-13 02:00:00,0.1315069444656372,0.0,6.1,22.958783764635623,0.00016456930858446485
2021-04-13 03:00:00,0.1555610276328196,0.0,5.0,25.340585357523345,0.00018164213985223782
2021-04-13 04:00:00,0.2101687785466515,0.0,4.2,26.971089824900083,0.00019332964889413195
2021-04-13 05:00:00,0.2934042490853201,0.02293,4.1,26.606385304122817,0.00019071543502996406
2021-04-13 06:00:00,1.1358949126349562,0.11269,5.4,16.85539631562686,0.00012082002888378493
2021-04-13 07:00:00,0.6400000819947995,0.22674,7.1,10.5642698910408,7.572503010138685e-05
2021-04-13 08:00:00,0.1535192776362102,0.40486,9.0,5.507604159466348,3.947868570792669e-05
2021-04-13 09:00:00,0.1177726389355131,0.59396,10.7,2.617743932291738,1.8764073628848287e-05
2021-04-13 10:00:00,0.246860943349202,0.57006,12.3,1.3365905018562312,9.580724179730253e-06
2021-04-13 11:00:00,0.2379713310241697,0.5985199999999999,13.6,1.0176791171468236,7.294757003969693e-06
2021-04-13 12:00:00,0.1570683328628542,0.5930599999999999,14.6,0.6695580298882446,4.799413730513597e-06
2021-04-13 13:00:00,0.1537853608873154,0.52667,15.3,0.0,0.0
2021-04-13 14:00:00,0.1579127496931288,0.29828,15.6,0.0,0.0
2021-04-13 15:00:00,1.614696596654256,0.2348,15.5,0.0,0.0
2021-04-13 16:00:00,0.7872652229309081,0.10176,14.9,0.0,0.0
2021-04-13 17:00:00,0.9662214453803172,0.01441,13.7,0.0,0.0
2021-04-13 18:00:00,0.2756221941206189,0.0,12.4,2.2385301067698937,1.604585659646664e-05
2021-04-13 19:00:00,0.1687723059124419,0.0,10.9,10.708821105035486,7.67611779037279e-05
2021-04-13 20:00:00,0.2203942779117158,0.0,9.4,14.03212428054988,0.00010058272313093608
2021-04-13 21:00:00,0.1429369167751737,0.0,7.8,17.69062034298395,0.00012680694187117985
2021-04-13 22:00:00,0.1887635830985174,0.0,6.3,21.280445855559083,0.00015253892787704822
2021-04-13 23:00:00,0.1521801947699655,0.0,4.7,25.32076145355921,0.00018150004146400144
2021-04-14 00:00:00,0.1757598616282148,0.0,4.0,27.295058581772416,0.00019565186747800886
2021-04-14 01:00:00,0.1804840837266706,0.0,3.3,28.95395436861903,0.00020754288642107447
2021-04-14 02:00:00,0.1554587502585515,0.0,2.9,29.858187452635622,0.0002140244585705986
2021-04-14 03:00:00,0.1803501942528619,0.0,2.5,30.730744488773347,0.00022027897577890483
2021-04-14 04:00:00,0.1461232500076294,0.0,2.2,31.257040374850007,0.00022405148180406703
2021-04-14 05:00:00,0.1330943887498643,0.03252,2.2,30.788998383895745,0.00022069654159340637
2021-04-14 06:00:00,0.1581578335444134,0.1934499999999999,3.3,25.514418522111185,0.000182888181628603
2021-04-14 07:00:00,0.1356751945919458,0.37799,4.6,21.232632597725377,0.00015219620089013423
2021-04-14 08:00:00,0.1580452779981826,0.54042,5.6,19.071248537324635,0.00013670332966262918
2021-04-14 09:00:00,0.1387650833977594,0.48371,6.7,15.735077939318224,0.0001127895503325833
2021-04-14 10:00:00,0.1376736666361493,0.39598,7.7,13.057072516960575,9.359352038339665e-05
2021-04-14 11:00:00,0.1533670556810167,0.37918,8.9,9.70154637532077,6.9540999887195e-05
2021-04-14 12:00:00,0.1156259998109607,0.36985,10.1,6.701274990875539,4.803495704251894e-05
2021-04-14 13:00:00,0.1794806668175592,0.27236,11.1,3.4690725300609566,2.4866424700635817e-05
2021-04-14 14:00:00,0.0933316669676039,0.15893,11.8,1.800134939117108,1.2903425779268056e-05
2021-04-14 15:00:00,0.1572244721942476,0.1226,12.2,0.7235249564973578,5.186250415310924e-06
2021-04-14 16:00:00,0.4120440559175282,0.06135,12.1,0.9639722416795828,6.90978437421349e-06
2021-04-14 17:00:00,0.2870656395382349,0.00767,11.5,2.1609493598924048,1.5489755280125968e-05
2021-04-14 18:00:00,0.2013674162970647,0.0,10.5,7.536855371053074,5.402442437851846e-05
2021-04-14 19:00:00,0.1928130277845595,0.0,9.4,14.047748840260075,0.00010069472048300854
2021-04-14 20:00:00,0.1565375555674236,0.0,8.0,16.934491768130734,0.0001213869876593098
2021-04-14 21:00:00,0.1695065553665158,0.0,6.6,20.05570256446852,0.00014375992814106482
2021-04-14 22:00:00,0.1292318332036336,0.0,5.2,23.615765593928455,0.0001692785757001654
2021-04-14 23:00:00,0.1570654726028441,0.0,3.8,27.296700397204823,0.0001956636360644159
2021-04-15 00:00:00,0.1121062501907348,0.0,2.6,30.1394484090736,0.00021604054625221617
2021-04-15 01:00:00,0.2060971115536164,0.0,1.3,33.13946112485286,0.00023754473495148329
2021-04-15 02:00:00,0.1149924443350897,0.0,0.6,34.76703385875127,0.00024921122923247246
2021-04-15 03:00:00,0.2243157492107816,0.0,-0.1,36.32206020443357,0.0002603577086437099
2021-04-15 04:00:00,0.1190183611763848,0.0,-0.6,37.337901866095805,0.00026763929470701684
2021-04-15 05:00:00,0.1627464168124729,0.03552,-0.7,37.05856289754401,0.0002656369838970654
2021-04-15 06:00:00,0.1173866109848021,0.21044,0.6,29.59251234948477,0.0002121200907921543
2021-04-15 07:00:00,0.1302228333155314,0.41929,1.8,27.25728568817509,0.0001953811101484276
2021-04-15 08:00:00,0.1573198893229168,0.5913200000000001,3.0,23.425252900715076,0.00016791297452023777
2021-04-15 09:00:00,0.1274430000729031,0.69756,4.1,20.081604448511776,0.00014394559368814837
2021-04-15 10:00:00,0.1657742496490478,0.75022,5.3,16.25904142863661,0.00011654533766193878
2021-04-15 11:00:00,0.1248038332409331,0.77904,6.2,14.8005198825693,0.0001060906077924251
2021-04-15 12:00:00,0.1486696941799586,0.75298,7.4,11.777234346454785,8.441959876022363e-05
2021-04-15 13:00:00,0.1340966944588558,0.6602899999999999,8.2,8.696807216225668,6.233899692331362e-05
2021-04-15 14:00:00,0.1445799443138969,0.52454,8.9,5.200325352577309,3.7276101228243514e-05
2021-04-15 15:00:00,0.1528789720111424,0.34988,9.1,4.7969170744466645,3.438445757282171e-05
2021-04-15 16:00:00,0.9004797796461318,0.156,9.1,3.8073020536136495,2.7290864923800358e-05
2021-04-15 17:00:00,0.2543396110110815,0.01339,8.4,7.063585530382902,5.063201077109817e-05
2021-04-15 18:00:00,0.2465959442138673,0.0,7.2,12.660376770604843,9.074999237401138e-05
2021-04-15 19:00:00,0.225602000088162,0.0,6.0,21.435013544046136,0.0001536468740942601
2021-04-15 20:00:00,0.1907695003933381,0.0,4.8,23.83509588013583,0.00017085074232374672
2021-04-15 21:00:00,0.1102081664191351,0.0,3.6,26.64118954546411,0.00019096491296364127
2021-04-15 22:00:00,0.1771483893924287,0.0,2.4,29.707292790331657,0.0002129428407245043
2021-04-15 23:00:00,0.1068238055759005,0.0,1.3,32.731977987387324,0.00023462388257184524
2021-04-16 00:00:00,0.1726763888676961,0.0,0.6,37.170261150666285,0.0002664376406075807
2021-04-16 01:00:00,0.1568034721162584,0.0,-0.1,38.82173072106471,0.0002782754281896646
2021-04-16 02:00:00,0.1442100829654268,0.0,-0.5,39.77211558175598,0.00028508781777512784
2021-04-16 03:00:00,0.1626134446250067,0.0,-0.8,40.444795117163125,0.00028990960655870407
2021-04-16 04:00:00,0.24664974969228,0.00012,-1.1,40.99112665917868,0.00029382572881714335
2021-04-16 05:00:00,0.3109077779557968,0.03837,-1.0,40.33846968866203,0.00028914746242978355
2021-04-16 06:00:00,0.183570361243354,0.2083,-0.1,35.003373688352426,0.0002509053208162062
2021-04-16 07:00:00,0.3036464163038467,0.38724,1.8,25.458448897368147,0.0001824869895384592
2021-04-16 08:00:00,0.3183187222798666,0.5168400000000001,3.3,22.070635978896203,0.0001582030363760433
2021-04-16 09:00:00,0.34052333416409,0.62517,4.3,21.705754680724503,0.00015558755536576377
2021-04-16 10:00:00,0.5251165282779282,0.67498,5.2,19.124268185723544,0.00013708337622641274
2021-04-16 11:00:00,0.154459139145745,0.69575,5.9,18.32097720651284,0.00013132536036651027
2021-04-16 12:00:00,0.230282944509718,0.67528,6.4,17.518152132262465,0.00012557068412851345
2021-04-16 13:00:00,0.1703529163148666,0.62566,6.5,17.910177116346752,0.00012838073196205603
2021-04-16 14:00:00,0.0940367779201932,0.4797,6.5,17.943869097529557,0.0001286222371787494
2021-04-16 15:00:00,0.0884220835473802,0.34612,5.5,25.128295832139703,0.00018012044163118814
2021-04-16 16:00:00,0.456973276901246,0.15287,4.5,27.562909120842196,0.00019757182885185953
2021-04-16 17:00:00,0.2307814997779004,0.01402,3.6,29.535640434357767,0.0002117124310551981
2021-04-16 18:00:00,0.2472686387803821,0.0,2.9,30.74652905809581,0.00022039212008508112
2021-04-16 19:00:00,0.1891755554199218,0.0,2.2,31.772529703427946,0.00022774652607367743
2021-04-16 20:00:00,0.1719963613298205,0.0,1.6,33.154839898455506,0.00023765497050074453
2021-04-16 21:00:00,0.0985894166416591,0.0,0.9,34.982126397801004,0.0002507530195466274
2021-04-16 22:00:00,0.1668558615366619,0.0,0.3,36.70631977004788,0.0002631120937051486
2021-04-16 23:00:00,0.1260259719000922,0.0,-0.3,38.503507474980246,0.0002759943936139441
2021-04-17 00:00:00,0.1502459165573118,0.0,-0.8,40.0765835150736,0.00028727025382164876
2021-04-17 01:00:00,0.1824218891355727,0.0,-1.4,41.56735167410286,0.00029795612846144915
2021-04-17 02:00:00,0.2465107775370278,0.0,-1.7,42.33249894700127,0.00030344072899417165
2021-04-17 03:00:00,0.3211681943045729,0.0,-2.0,43.025099831683576,0.0003084053146571424
2021-04-17 04:00:00,0.1102718888176813,0.00073,-2.2,43.36335547917853,0.00031082994213757454
2021-04-17 05:00:00,0.1903378331926134,0.03967,-2.1,42.70282745174796,0.0003060952557583096
2021-04-17 06:00:00,0.1043501942528617,0.21668,-0.3,32.304884996141325,0.0002315624661226477
2021-04-17 07:00:00,0.1652992777294586,0.4205899999999999,1.8,25.611573119255453,0.0001835845889401463
2021-04-17 08:00:00,0.1315426940706044,0.58621,4.1,19.17484617655619,0.00013744592090936502
2021-04-17 09:00:00,0.151979333559672,0.69662,6.3,13.978604038911769,0.00010019908829853592
2021-04-17 10:00:00,0.1527154164632161,0.7601100000000001,8.2,10.445685383486616,7.487501249518065e-05
2021-04-17 11:00:00,0.1341142502678765,0.7708400000000001,9.8,8.416357918869299,6.0328727240386044e-05
2021-04-17 12:00:00,0.1499784165700278,0.73897,11.1,6.641003809304782,4.760293125315868e-05
2021-04-17 13:00:00,0.1519067223230997,0.6534500000000001,12.0,2.610565945225669,1.8712621584149355e-05
2021-04-17 14:00:00,0.5145203316794504,0.52698,12.4,0.4898628694849248,3.511352977526311e-06
2021-04-17 15:00:00,0.4257996655570136,0.35352,12.4,0.1121640599999997,8.039956293616558e-07
2021-04-17 16:00:00,1.6324832244449186,0.15539,11.8,1.519533703774103,1.0892066999911656e-05
2021-04-17 17:00:00,0.4730161954243979,0.01492,10.7,5.710482184203018,4.0932921986301494e-05
2021-04-17 18:00:00,0.6414281133015968,0.0,9.2,11.809275906090123,8.464927370159739e-05
2021-04-17 19:00:00,0.9436486120012078,0.0,7.6,20.61242428615077,0.00014775052754521645
2021-04-17 20:00:00,0.2141771945529514,0.0,6.4,23.14835468996064,0.00016592815914154491
2021-04-17 21:00:00,0.1442932501580982,0.0,5.1,26.012000231729537,0.0001864548635032022
2021-04-17 22:00:00,0.1594444721009994,0.0,3.8,29.384647604293395,0.00021063010953940506
2021-04-17 23:00:00,0.1674255553987289,0.0,2.6,32.539459239364376,0.00023324390192581095
2021-04-18 00:00:00,0.1395998057259454,0.0,1.6,32.2955120615736,0.00023149528062288297
2021-04-18 01:00:00,0.200019472164578,0.0,0.5,34.864312046852866,0.0002499085224480168
2021-04-18 02:00:00,0.1177483057022092,0.0,-0.1,36.27627841550127,0.0002600295432919392
2021-04-18 03:00:00,0.3761197499805027,0.0,-0.6,37.40009203068357,0.0002680850758290433
2021-04-18 04:00:00,0.1923378341250948,0.00071,-1.1,38.39682853560996,0.000275229715507618
2021-04-18 05:00:00,0.1908266114764744,0.04087,-1.0,37.66794857190976,0.0002700050802265463
2021-04-18 06:00:00,0.1148700831519232,0.20562,0.7,27.53788049562924,0.00019739242285246765
2021-04-18 07:00:00,0.2396822775946719,0.34854,2.7,21.037715877291845,0.00015079903149988507
2021-04-18 08:00:00,0.1518141664293077,0.48183,4.7,15.28347661104596,0.00010955245732663454
2021-04-18 09:00:00,0.2956523344675701,0.58059,6.8,10.30936150456177,7.389783849815162e-05
2021-04-18 10:00:00,0.2088714440239802,0.69479,8.6,6.996773231586616,5.0153098040765304e-05
2021-04-18 11:00:00,0.1236478889041475,0.68839,10.1,5.172924945219302,3.7079694217311785e-05
2021-04-18 12:00:00,0.142976000044081,0.65578,11.3,3.9651434436330266,2.842227714004813e-05
2021-04-18 13:00:00,0.2383958063655427,0.58153,12.1,1.7268857501663637,1.2378373210997214e-05
2021-04-18 14:00:00,0.1304298611323033,0.4453399999999999,12.5,0.3262151882849242,2.338321077290438e-06
2021-04-18 15:00:00,0.1357219167497423,0.29649,12.5,0.07123407,5.106081301055115e-07
2021-04-18 16:00:00,1.7920350585513647,0.0956299999999999,11.8,0.9772495289083216,7.004956400811719e-06
2021-04-18 17:00:00,0.3308038619147405,0.01562,10.7,3.213034478629796,2.303113562228997e-05
2021-04-18 18:00:00,0.2417076102786593,0.0,9.2,9.175845449984674,6.577275855996772e-05
2021-04-18 19:00:00,0.2699187499576149,0.0,7.7,17.709163165462016,0.0001269398574256667
2021-04-18 20:00:00,0.1693099721484713,0.0,6.3,20.64851580643147,0.00014800923273619026
2021-04-18 21:00:00,0.1796947774675154,0.0,5.0,23.661903943031987,0.00016960929688683788
2021-04-18 22:00:00,0.1297321391423543,0.0,3.6,27.0566209566857,0.0001939427388280198
2021-04-18 23:00:00,0.1554116666581894,0.0,2.3,30.504081737447912,0.0002186542498069247
2021-04-19 00:00:00,0.1479641111585829,0.0,1.4,32.900824078272414,0.0002358341768417425
2021-04-19 01:00:00,0.1632332219229803,0.0,0.5,34.99093259561904,0.0002508161426589416
2021-04-19 02:00:00,0.1604416944503782,0.0,0.0,36.11077204488563,0.0002588431882455323
2021-04-19 03:00:00,0.1402518329408434,0.0,-0.4,36.98332908102334,0.00026509770545383847
2021-04-19 04:00:00,0.3545144450293649,0.00061,-0.7,37.53046636904042,0.0002690196033258174
2021-04-19 05:00:00,1.1295542233785,0.04296,-0.7,37.01801770513789,0.00026534635463947487
2021-04-19 06:00:00,1.6464873340182835,0.23293,-0.3,35.09079575629802,0.0002515319650419771
2021-04-19 07:00:00,2.1395365548027905,0.43551,0.9,28.780622171700053,0.00020630043559724987
2021-04-19 08:00:00,0.3707830560896139,0.60966,2.7,20.325779256685983,0.00014569584665306674
2021-04-19 09:00:00,0.2573840277353922,0.73191,4.5,15.664494193018225,0.00011228360374390624
2021-04-19 10:00:00,0.2733530005137123,0.8047300000000001,6.2,12.302017949710578,8.818126469295038e-05
2021-04-19 11:00:00,0.2575043054368758,0.82355,7.6,10.477302857370772,7.510164757609978e-05
2021-04-19 12:00:00,0.3015765556335451,0.7888200000000001,8.4,9.950941808925537,7.132867446496071e-05
2021-04-19 13:00:00,0.2047198608822292,0.6965399999999999,8.0,12.705443047420118,9.107302891166064e-05
2021-04-19 14:00:00,0.2342501115163166,0.5606,7.7,13.269220801299586,9.511420618404561e-05
2021-04-19 15:00:00,1.179622968334622,0.3759,6.5,20.86346480983334,0.00014954999418215388
2021-04-19 16:00:00,0.4940495830535889,0.16694,5.4,23.47756383985729,0.00016828794103302398
2021-04-19 17:00:00,0.2123554446326362,0.01702,4.4,25.64570929043211,0.00018382927812515953
2021-04-19 18:00:00,0.2530988343980579,0.0,3.5,27.156082097815776,0.00019465567952185617
2021-04-19 19:00:00,0.2306507494184705,0.0,2.8,28.15383166588236,0.00020180758086996194
2021-04-19 20:00:00,0.1743668610254925,0.0,2.7,28.2498493251436,0.00020249583857378947
2021-04-19 21:00:00,0.1694346942689682,0.0,2.6,28.704024274770067,0.0002057513793812926
2021-04-19 22:00:00,0.1281492501364812,0.0,2.6,29.1875380518398,0.00020921722185793097
2021-04-19 23:00:00,0.1650615558200412,0.0,2.5,30.07613415423556,0.00021558670761472325
2021-04-20 00:00:00,0.1271989723841348,0.0,2.6,30.31354769527241,0.0002172884955969423
2021-04-20 01:00:00,0.196608194287618,0.0,2.6,30.463198925369028,0.0002183612004805412
2021-04-20 02:00:00,0.1441483051723902,0.0,2.7,30.28940018313563,0.000217115405444732
2021-04-20 03:00:00,0.1980478891160753,0.0,2.8,30.083925393023343,0.00021564255546770476
2021-04-20 04:00:00,0.1428568052927652,0.00168,2.8,29.980398628207254,0.0002149004722510836
2021-04-20 05:00:00,0.1377531666013929,0.0471899999999999,2.9,29.281373329397443,0.00020988983617874175
2021-04-20 06:00:00,0.1336849723815919,0.23913,3.2,27.87456229332605,0.00019980576892636925
2021-04-20 07:00:00,0.1720748331281871,0.45237,3.6,26.680039519518544,0.00019124339084096293
2021-04-20 08:00:00,0.1197919168048435,0.6241,4.1,25.19158297710742,0.00018057408594424906
2021-04-20 09:00:00,0.1833514996846517,0.7457100000000001,4.7,23.441255337318225,0.00016802768050616648
2021-04-20 10:00:00,0.1064948887930975,0.81553,5.1,22.41572108726058,0.00016067661765406367
2021-04-20 11:00:00,0.2016442783779568,0.8324600000000001,5.5,21.070055561820777,0.00015103084341019034
2021-04-20 12:00:00,0.1103160554885864,0.79579,5.9,19.95874962057554,0.00014306496628658396
2021-04-20 13:00:00,0.1866687774870132,0.7058200000000001,6.2,19.233484099720123,0.00013786623944935588
2021-04-20 14:00:00,0.1313498331917655,0.5648,6.3,19.36175892919958,0.00013878571759822636
2021-04-20 15:00:00,0.1723259719424781,0.37918,6.4,19.488513816483337,0.00013969430075201348
2021-04-20 16:00:00,0.4301020835876459,0.16862,6.2,20.664443709722946,0.0001481234044649173
2021-04-20 17:00:00,0.244735860570272,0.01772,5.6,22.29568824737582,0.00015981621835461593
2021-04-20 18:00:00,0.2428480278438991,0.0,5.8,21.880650458701155,0.00015684121398945334
2021-04-20 19:00:00,0.219710472276476,0.0,5.3,22.831905685064356,0.00016365984238435495
2021-04-20 20:00:00,0.1716858612272474,0.0,5.3,22.814544507964115,0.0001635353969023604
2021-04-20 21:00:00,0.1431814168082344,0.0,5.0,23.629713750751705,0.00016937855654183202
2021-04-20 22:00:00,0.1474078333324856,0.0,4.8,24.568259871828893,0.00017610608565677666
2021-04-20 23:00:00,0.1492822218153211,0.0,4.4,26.02613774602628,0.0001865562016653962
2021-04-21 00:00:00,0.1435500833511355,0.0,4.1,27.07945221652242,0.0001941063940409422
2021-04-21 01:00:00,0.1844971943537393,0.0,3.8,27.875922542369032,0.00019981551923574107
2021-04-21 02:00:00,0.1805546112908253,0.0,3.7,28.13333653063563,0.00020166067107406523
2021-04-21 03:00:00,0.3632664997100832,0.0,3.5,28.574680836273348,0.00020482424140823803
2021-04-21 04:00:00,0.1739143053054812,0.00209,3.3,28.888223216601745,0.00020707172338600954
2021-04-21 05:00:00,0.1020291947682698,0.04843,3.1,28.888619085638723,0.00020707456098813923
2021-04-21 06:00:00,0.1930179442511665,0.23896,4.2,25.20284254424656,0.00018065479488763408
2021-04-21 07:00:00,0.1102168886184693,0.45023,4.7,23.819145353401087,0.0001707364084294427
2021-04-21 08:00:00,0.171123027886285,0.623,4.6,24.72801426515612,0.00017725121034294094
2021-04-21 09:00:00,0.1181822224722967,0.74578,4.6,24.64198156416822,0.0001766345251447014
2021-04-21 10:00:00,0.1577438890245224,0.81501,4.8,24.061567647410577,0.0001724740993158412
2021-04-21 11:00:00,0.1397170000924003,0.82904,5.0,22.886656825270773,0.00016405230033771833
2021-04-21 12:00:00,0.1526732500076296,0.78935,6.6,14.959760566425537,0.00010723205019239685
2021-04-21 13:00:00,0.1474213332917955,0.69789,8.1,10.24952862197012,7.346895445012593e-05
2021-04-21 14:00:00,0.1521697501712374,0.55726,8.9,9.040679002299582,6.480388106770188e-05
2021-04-21 15:00:00,0.1445620558844672,0.37359,9.2,10.270024199083338,7.3615867413336e-05
2021-04-21 16:00:00,1.1543073350270592,0.16665,9.2,12.133413533684536,8.69727027563014e-05
2021-04-21 17:00:00,0.1865627499686346,0.01834,9.0,12.633833745670326,9.055973110817107e-05
2021-04-21 18:00:00,0.2512420275794134,0.0,8.5,14.717665592765687,0.00010549670554890815
2021-04-21 19:00:00,0.2202713890711462,0.0,7.8,17.442491437537754,0.00012502834580843897
2021-04-21 20:00:00,0.1758213613298201,0.0,7.6,17.73513464834242,0.00012712602185947807
2021-04-21 21:00:00,0.1694331388897365,0.0,7.4,18.315839988270803,0.00013128853661910245
2021-04-21 22:00:00,0.1499298337300621,0.0,7.2,19.27969430757933,0.0001381974757219257
2021-04-21 23:00:00,0.1614558887905545,0.0,7.0,20.39741988605289,0.0001462093690139345
2021-04-22 00:00:00,0.1144520556343925,0.0,6.8,21.258080354772414,0.00015237861124014183
2021-04-22 01:00:00,0.2180109445571896,0.0,6.7,21.62333795011903,0.00015499678956080738
2021-04-22 02:00:00,0.1099833612018161,0.0,6.5,22.09635830363563,0.00015838741483619818
2021-04-22 03:00:00,0.2373977224985761,0.0,6.4,22.322096244023346,0.00016000551173330432
2021-04-22 04:00:00,0.1145287499109903,0.00252,6.3,22.49595875607726,0.00016125176387326063
2021-04-22 05:00:00,0.1904685555140177,0.05018,6.6,21.32005750706696,0.0001528228654831239
2021-04-22 06:00:00,0.1528936388015745,0.2411,8.2,12.770991060298003,9.154287919941913e-05
2021-04-22 07:00:00,0.7068063325881954,0.4488399999999999,9.9,8.70003660199221,6.236214526549936e-05
2021-04-22 08:00:00,0.9635903909471312,0.61702,11.6,3.771435664389241,2.7033773479558692e-05
2021-04-22 09:00:00,0.1416947774251302,0.73485,13.3,0.8737434414651368,6.263021400271919e-06
2021-04-22 10:00:00,0.1586108057022095,0.80068,15.1,0.0,0.0
2021-04-22 11:00:00,0.1348508335537381,0.81539,16.5,0.0,0.0
2021-04-22 12:00:00,0.1556229720221626,0.77778,17.6,0.0,0.0
2021-04-22 13:00:00,0.1446384169896444,0.6891200000000001,18.4,0.0,0.0
2021-04-22 14:00:00,0.1498458888583712,0.55149,18.8,0.0,0.0
2021-04-22 15:00:00,0.1917886383692424,0.37126,18.8,0.0,0.0
2021-04-22 16:00:00,0.4121182230207652,0.16669,18.2,0.0,0.0
2021-04-22 17:00:00,0.2417686389499237,0.0189,17.2,0.0,0.0
2021-04-22 18:00:00,0.2496254998524987,0.0,15.9,0.0,0.0
2021-04-22 19:00:00,0.2017967226664224,0.0,14.5,3.122673905424315,2.2383428095263742e-05
2021-04-22 20:00:00,0.1968185276243421,0.0,13.8,4.324366389395623,3.09971988962644e-05
2021-04-22 21:00:00,0.1129564165963065,0.0,13.1,6.022679359629345,4.317076149159242e-05
2021-04-22 22:00:00,0.1895606946309407,0.0,12.4,8.074986880227481,5.788176853490881e-05
2021-04-22 23:00:00,0.1046705279668173,0.0,11.6,10.465632698044654,7.501799549456713e-05
2021-04-23 00:00:00,0.1841987776014539,0.0,11.1,14.531592799416288,0.00010416292971557944
2021-04-23 01:00:00,0.1481221388075087,0.0,10.5,15.967456004564706,0.00011445524386059657
2021-04-23 02:00:00,0.1567366946114434,0.0,10.1,16.917840865255975,0.00012126763344605976
2021-04-23 03:00:00,0.1746345556471085,0.0,9.8,17.590520384121547,0.0001260894221110655
2021-04-23 04:00:00,0.1378908055199518,0.00302,9.6,17.86678286747343,0.00012806968057506464
2021-04-23 05:00:00,0.1647347779379948,0.05203,9.6,17.473774407659803,0.00012525258315551413
2021-04-23 06:00:00,0.1268672499126854,0.23986,10.3,15.033402184345608,0.00010775991570428059
2021-04-23 07:00:00,0.1608189999686347,0.4395199999999999,11.8,9.017175024087615,6.463540378759065e-05
2021-04-23 08:00:00,0.1294755554411147,0.60149,13.7,2.099620508663095,1.5050148080260552e-05
2021-04-23 09:00:00,0.1508083889219496,0.71582,15.3,0.0,0.0
2021-04-23 10:00:00,0.1431689719518024,0.78088,16.1,0.0,0.0
2021-04-23 11:00:00,0.1060843892945182,0.7914,16.7,0.0,0.0
2021-04-23 12:00:00,0.0821842223379347,0.75212,16.4,0.0,0.0
2021-04-23 13:00:00,0.1077264722294278,0.66611,16.7,0.0,0.0
2021-04-23 14:00:00,0.0666356110466851,0.53511,17.7,0.0,0.0
2021-04-23 15:00:00,0.1271986941655478,0.36332,17.9,0.0,0.0
2021-04-23 16:00:00,0.7478400563875822,0.16546,18.1,0.0,0.0
2021-04-23 17:00:00,0.2957216104295517,0.0196499999999999,17.9,0.0,0.0
2021-04-23 18:00:00,0.1700886665980025,0.0,16.9,0.0,0.0
2021-04-23 19:00:00,0.2564958060794406,0.0,15.9,0.0,0.0
2021-04-23 20:00:00,0.1374085835350883,0.0,14.4,5.614913223940411,4.0247880571486675e-05
